COSERO_LamaH_daily                                 10:58 21 06 2021
NB_	IZ_	NZ_	TONZ_	Div_TONZ	QDIV_LT_	QDIV_UT_	QDIV_RATIO_	X_COORD	Y_COORD	WATERBODY_	DFZON_	ELEV_	NC_	ETSLPCOR_	CTMAX_	CTMIN_	NVAR_	RAINTRT_	SNOWCOR_	SNOWTRT_	THRT_	M_	FK_	PWP_	KBF_	BETA_	FKFAK_	H1_	H2_	TAB1_	TAB2_	TVS1_	TVS2_	TAB4_	TAB3_	TAB5_	PCor1_	PCor2_	PCor3_	PCor4_	PCor5_	PCor6_	PCor7_	PCor8_	PCor9_	PCor10_	PCor11_	PCor12_	TCor1_	TCor2_	TCor3_	TCor4_	TCor5_	TCor6_	TCor7_	TCor8_	TCor9_	TCor10_	TCor11_	TCor12_	TMMon1_	TMMon2_	TMMon3_	TMMon4_	TMMon5_	TMMon6_	TMMon7_	TMMon8_	TMMon9_	TMMon10_	TMMon11_	TMMon12_	INTMAX1_	INTMAX2_	INTMAX3_	INTMAX4_	INTMAX5_	INTMAX6_	INTMAX7_	INTMAX8_	INTMAX9_	INTMAX10_	INTMAX11_	INTMAX12_	ETVEGCOR1_	ETVEGCOR2_	ETVEGCOR3_	ETVEGCOR4_	ETVEGCOR5_	ETVEGCOR6_	ETVEGCOR7_	ETVEGCOR8_	ETVEGCOR9_	ETVEGCOR10_	ETVEGCOR11_	ETVEGCOR12_	DAYSDRY1_	DAYSDRY2_	DAYSDRY3_	DAYSDRY4_	DAYSDRY5_	DAYSDRY6_	DAYSDRY7_	DAYSDRY8_	DAYSDRY9_	DAYSDRY10_	DAYSDRY11_	DAYSDRY12_	DAYSWET1_	DAYSWET2_	DAYSWET3_	DAYSWET4_	DAYSWET5_	DAYSWET6_	DAYSWET7_	DAYSWET8_	DAYSWET9_	DAYSWET10_	DAYSWET11_	DAYSWET12_	ETSYSCOR1_	ETSYSCOR2_	ETSYSCOR3_	ETSYSCOR4_	ETSYSCOR5_	ETSYSCOR6_	ETSYSCOR7_	ETSYSCOR8_	ETSYSCOR9_	ETSYSCOR10_	ETSYSCOR11_	ETSYSCOR12_	KMELTRINI_	KSHINI_	KSWINI_	TSOILINI_	BW0INI_	BW1INI_	BW2INI_	BW3INI_	BW4INI_	BAREGR_	CTNeg_	CTRed_	DWHCAP_	EVPNS_	EVPSNO_	NSRHOMAX_	PEX2_	PEX3_	SETCON_	SNOWDET_	SOILTYPE_	SRHOMAX_	TSOILMAX_	TSOILMIN_	TVAR_	UADJ_	WHCAP_	SPARE1_	SPARE2_	SPARE3_	GLAC_CT_	GLAC_GLFAKT_	GLAC_ICECOV_	GLAC_TAB_
458	1	458	769	769	0	0	0	0	0	0	145.581	1785	3	1.6372	6.9805	6.9914	1.1442	0.2035	1	-1.9861	0	108.1883	1	0	7800.6094	1.8849	0.3595	9.7174	4.2082	62.6011	477.7017	16.3458	143.6467	0.1968	2510.21	0.3923	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-8.12	-6.93	-3.24	0.27	4.53	8.78	11.31	11.2	7.34	3.14	-2.94	-7.11	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
459	1	459	604	604	0	0	0	0	0	0	57.305	2099	3	0.5057	5.0012	4.604	4.9335	3.2457	1	1.6988	0	495.489	1	0	1007.9399	0.5027	0.9958	1.0292	43.6596	75.0201	474.2629	97.1478	978.3983	0.1287	4867.0703	0.1126	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-8.58	-7.52	-3.9	-0.44	3.62	8	10.56	10.46	6.62	2.47	-3.45	-7.64	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
460	1	460	789	789	0	0	0	0	0	0	196.848	1115	6	0.8935	6.2709	6.8231	3.1543	0.0287	1	-1.8836	0	80.5861	1	0	1034.2434	6.8538	0.97	1.0396	1.0769	10.196	19.5095	19.4873	3.5872	1.9133	9778.4395	1.3207	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-5.71	-4.14	-0.53	2.98	8.25	12.12	14.09	13.97	10.27	6.2	0	-4.51	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
461	1	461	804	804	0	0	0	0	0	0	64.669	971	6	1.9834	6.8949	6.8518	0.946	0.027	1	-1.9779	0	101.9451	1	0	2205.5303	7.6822	0.2081	8.3295	26.0261	1.6703	178.9624	24.44	956.4768	0.1984	800.2002	8.5047	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-4.26	-2.62	1.2	5.02	10.52	14.01	15.93	15.71	11.84	7.59	1.31	-3.14	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
462	1	462	815	815	0	0	0	0	0	0	39.916	568	3	0.8305	3.5398	4.9761	4.3125	0.008	1	-1.9788	0	98.8551	1	0	1973.3027	9.7868	0.1036	13.389	5.1633	1.3591	486.8657	41.9137	96.4443	0.1859	1204.6523	3.6433	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.53	-1.5	2.75	7.36	12.27	15.51	17.41	17.14	13.12	8.76	2.97	-1.12	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
463	1	463	828	828	0	0	0	0	0	0	18.222	439	3	1.9982	5.7819	3.3981	9.7533	0.3927	1	-1.8346	0	60.3261	1	0	9944.6348	9.9922	0.1176	9.6762	49.9785	1.9652	487.6084	51.3381	21.3452	2.0633	9992.4473	10.2139	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.43	-0.47	3.88	8.35	13.02	16.2	18.13	17.84	13.75	9.35	3.67	-0.15	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
464	1	464	739	739	0	0	0	0	0	0	56.291	534	2	1.9843	6.4165	6.4368	0.6784	0.0373	1	-1.7778	0	495.6196	1	0	9967.3809	1.955	0.1004	4.3656	24.5857	22.2847	51.7223	36.7001	162.9432	0.2344	9949.3193	6.1718	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.14	-1.24	2.98	7.55	12.32	15.53	17.44	17.19	13.15	8.76	3.1	-0.81	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
465	1	465	606	606	0	0	0	0	0	0	66.464	640	5	1.9935	6.3771	6.1765	0.8312	0.578	1	-1.8752	0	499.8051	1	0	9985.7412	3.8102	0.1018	2.3034	20.911	67.3466	2.54	31.9243	49.3412	0.1635	9978.9453	3.0623	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.02	-1.16	3.01	7.57	12.3	15.49	17.42	17.21	13.16	8.8	3.19	-0.7	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
466	1	466	606	606	0	0	0	0	0	0	8.129	544	3	1.9998	6.8529	6.8398	0.9798	0.5683	1	-1.8563	0	88.6432	1	0	9935.4209	9.9854	0.2436	17.1939	6.2691	29.7128	1.926	2.701	36.2547	0.6571	9942.6885	0.3373	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.33	-1.47	2.73	7.33	12.12	15.34	17.26	17.03	13	8.63	2.97	-0.97	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
467	1	467	607	607	0	0	0	0	0	0	138.796	480	2	1.9989	6.9104	6.8576	0.7299	1.2219	1	-0.6945	0	364.4432	1	0	9954.9697	0.824	0.5222	7.3735	0.8998	7.5722	80.442	44.8144	44.7644	0.2157	9839.2393	3.6753	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.18	-0.22	4.02	8.54	13.23	16.38	18.3	18.08	13.9	9.41	3.8	0.06	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
468	1	468	608	608	0	0	0	0	0	0	55.279	512	2	1.9968	6.3665	6.944	1.3146	1.3046	1	-1.7932	0	44.6645	1	0	9950.9316	7.6123	0.1125	6.7513	11.5972	5.5006	478.147	22.599	233.9408	0.0869	9924.0752	3.3445	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.14	-0.22	3.94	8.45	13.13	16.29	18.23	18.05	13.87	9.38	3.81	0.09	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
469	1	469	609	609	0	0	0	0	0	0	45.431	424	2	1.4808	3.8164	4.0723	3.0285	0.6305	1	-0.7615	0	86.2787	1	0	9934.8467	9.9482	0.1038	3.1724	8.696	29.2522	388.6838	54.6578	218.0009	0.208	9981.6592	0.2836	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.72	0.34	4.59	9.17	13.84	16.99	18.91	18.73	14.43	9.79	4.2	0.53	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
470	1	470	851	851	0	0	0	0	0	0	156.602	591	2	1.989	6.3226	6.5385	1.0926	1.8663	1	-1.9859	0	83.1114	1	0	2067.5156	2.3088	0.7274	1.4156	10.2237	85.7313	272.4974	64.3639	323.92	0.0749	523.415	0.301	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.72	-0.72	3.46	8.23	12.92	16.06	17.96	17.83	13.54	8.95	3.38	-0.3	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
471	1	471	610	610	0	0	0	0	0	0	130.138	749	5	1.0503	6.7327	6.7764	2.2357	1.0415	1	-1.7318	0	73.9337	1	0	5065.4395	5.9409	0.7702	9.1406	27.3605	102.7872	486.9478	83.7149	263.4203	0.1732	431.6758	0.6241	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.49	-1.7	2.33	7.12	11.87	15	16.92	16.84	12.64	8.16	2.62	-1.07	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
472	1	472	611	611	0	0	0	0	0	0	82.713	412	2	1.9534	6.603	6.7105	0.212	1.5562	1	-0.6586	0	61.4519	1	0	9952.5146	9.9374	0.1006	3.3892	6.5922	12.383	349.6921	15.6934	270.8464	0.2104	9935.9307	3.3373	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.73	0.29	4.49	9.06	13.72	16.89	18.83	18.67	14.38	9.75	4.17	0.48	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
473	1	473	612	612	0	0	0	0	0	0	19.558	391	2	1.9999	6.428	2.4489	5.9902	1.688	1	-0.9468	0	12.4114	1	0	9963.4326	9.7571	0.7023	2.8071	0.4328	3.9219	104.9659	17.5624	75.5038	1.4765	180.9253	2.3552	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.74	0.35	4.57	9.2	13.86	17.03	18.95	18.79	14.45	9.78	4.2	0.52	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
474	1	474	852	852	0	0	0	0	0	0	139.849	662	3	1.7208	6.6224	6.9008	2.3275	3.1953	1	-1.7399	0	103.0862	1	0	9936.4473	2.417	0.9949	1.259	18.6557	79.5973	341.3381	44.6267	995.96	0.2261	1829.4375	0.1651	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.88	-0.89	3.23	7.95	12.64	15.8	17.71	17.59	13.31	8.76	3.24	-0.49	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
475	1	475	613	613	0	0	0	0	0	0	85.071	991	5	0.5073	6.0257	5.0536	5.2438	1.4209	1	-1.9982	0	139.7648	1	0	2735.3398	9.851	0.9737	1.1434	24.7626	9.8532	23.5253	41.8237	811.0045	0.1396	9784.8457	7.3854	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-5.68	-4.34	-0.75	2.7	7.85	11.99	14.01	13.91	10.13	5.96	-0.15	-4.52	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
476	1	476	740	740	0	0	0	0	0	0	127.469	955	6	1.2039	4.403	5.5282	3.4962	0.038	1	-1.9855	0	136.5087	1	0	2798.0381	9.6527	0.157	1.2952	26.0609	13.2573	68.8672	20.0263	122.7379	0.1929	9784.5215	1.031	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-4.37	-3.09	0.61	4.38	9.86	13.57	15.53	15.42	11.58	7.36	1.3	-3.04	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
477	1	477	614	614	0	0	0	0	0	0	75.2	697	3	1.1329	6.792	6.7453	1.2075	0.04	1	-1.9329	0	146.204	1	0	9984.5225	4.8011	0.3542	5.3959	17.4319	5.4874	171.7291	25.1133	220.0977	3.2912	1958.1948	1.4734	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-3.21	-2.13	1.87	6.22	11.4	14.69	16.61	16.4	12.48	8.24	2.38	-1.82	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
478	1	478	615	615	0	0	0	0	0	0	173.761	571	5	1.9845	6.3206	6.3976	1.0348	1.5593	1	-1.657	0	61.4029	1	0	9972.0322	9.9428	0.557	3.8906	42.0134	34.88	155.3756	32.009	135.9724	0.2006	9882.2578	0.4192	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.83	-0.99	3.18	7.8	12.54	15.74	17.69	17.52	13.45	9.04	3.39	-0.48	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
479	1	479	615	615	0	0	0	0	0	0	46.608	531	2	1.9935	6.2187	6.9797	0.1987	1.375	1	-1.947	0	498.3763	1	0	9963.0254	9.338	0.1032	8.7412	37.3356	22.2239	1.0503	33.0856	95.8623	0.0745	9908.0898	5.4907	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.96	-1.17	2.97	7.63	12.4	15.62	17.58	17.43	13.39	8.99	3.33	-0.56	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
480	1	480	616	616	0	0	0	0	0	0	143.657	797	5	1.2792	6.9328	6.8594	0.6059	0.0378	1	-1.8726	0	103.2	1	0	4448.0913	4.9793	0.8375	6.0814	17.3396	3.7299	171.2582	23.6727	864.7905	2.5555	452.603	8.9844	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.85	-1.92	2.13	6.68	11.61	14.92	16.87	16.69	12.67	8.31	2.56	-1.51	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
481	1	481	617	617	0	0	0	0	0	0	106.414	484	2	1.9849	6.9357	6.8635	0.769	0.0066	1	-1.9723	0	72.927	1	0	9969.4062	2.4939	0.4774	1.0089	28.9645	42.5016	207.1917	53.3713	66.3326	0.1795	9911.5205	0.4126	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.96	-0.95	3.28	8	12.72	15.93	17.87	17.66	13.54	9.02	3.35	-0.65	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
482	1	482	852	852	0	0	0	0	0	0	73.407	370	2	1.9991	6.0069	5.5931	1.7301	1.8462	1	-1.4753	0	52.414	1	0	9973.1113	9.9489	0.1164	12.4045	0.114	20.8841	495.4438	69.7201	176.051	0.2179	9973.7393	1.7205	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.15	-0.01	4.29	9.12	13.8	17.01	18.92	18.79	14.37	9.58	4	0.18	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
483	1	483	618	618	0	0	0	0	0	0	308.889	1426	5	1.6287	6.9794	6.8632	0.7822	0.7252	1	-1.891	0	439.0599	1	0	5770.4785	0.476	0.4117	6.4932	1.3885	82.6158	201.8929	23.9033	74.1675	0.1509	5286.9893	0.3044	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.19	-5.85	-2.23	1.14	5.79	10.15	12.3	12.15	8.38	4.27	-1.81	-6.19	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
